dayofweek,hour,age,numscreens,minigame,liked,used_premium_feature
1,21,54,13,0,0,0
5,21,46,15,0,0,0
0,22,21,14,0,0,0
6,15,50,2,0,0,0
0,20,24,12,1,0,0
4,23,20,6,0,0,0
0,21,49,12,0,0,1
5,20,20,19,0,0,0
1,7,22,8,0,0,0
6,3,23,15,1,0,0
1,16,21,11,0,0,0
5,2,30,15,0,1,1
5,11,51,12,0,0,0
0,15,35,16,0,0,0
4,1,33,48,0,0,0
4,1,28,2,0,1,0
0,15,39,2,0,0,0
5,18,30,19,0,1,0
2,22,51,88,1,0,1
5,21,43,10,0,0,0
1,21,27,22,0,0,0
4,1,18,7,0,0,0
2,7,35,15,0,0,0
0,19,45,17,0,0,0
3,21,53,21,0,0,0
4,16,23,25,0,0,1
5,6,29,37,0,0,0
0,7,26,10,0,0,1
6,6,28,9,0,0,0
6,13,26,19,0,1,0
2,21,26,27,1,0,0
0,10,50,32,0,0,0
2,20,37,19,0,0,0
0,5,55,26,0,0,0
6,14,32,17,0,0,0
1,15,50,18,0,1,0
4,5,21,10,0,0,0
5,0,27,21,0,0,0
0,15,20,2,0,0,0
4,19,30,26,0,0,0
1,18,22,35,0,0,0
0,15,23,20,0,1,0
0,22,25,27,0,0,0
3,16,22,18,0,0,0
1,21,51,11,0,0,0
1,15,49,4,0,0,1
6,16,18,10,0,0,0
4,2,17,69,0,0,0
3,11,18,91,0,0,0
1,10,17,8,0,1,0
3,17,37,8,1,0,0
4,2,22,4,0,0,0
5,16,36,32,0,0,1
4,22,32,44,0,1,1
4,21,36,26,0,0,0
3,3,21,10,0,0,0
0,5,24,20,0,0,0
1,1,28,58,0,0,1
3,16,20,37,0,1,0
2,4,34,19,0,0,1
5,14,21,30,1,0,1
2,0,23,33,0,0,1
5,16,43,32,0,1,1
0,23,25,3,0,0,0
0,14,17,21,0,0,0
4,2,17,7,0,1,0
6,20,41,18,0,1,0
3,13,36,50,0,0,0
3,21,42,19,1,0,1
1,23,23,19,0,0,0
6,1,36,14,0,0,1
4,15,31,6,0,0,1
4,9,45,60,0,0,1
6,22,19,15,0,0,0
5,19,29,31,0,0,0
2,12,27,30,0,0,0
1,4,35,40,0,0,1
0,20,20,14,0,0,0
6,3,25,35,0,1,0
1,13,30,6,0,0,0
3,4,28,25,0,0,0
3,6,18,20,0,1,0
6,17,20,26,0,0,0
6,20,20,10,0,0,0
3,22,43,27,0,1,0
1,14,32,15,0,0,1
6,23,24,2,0,0,0
0,18,26,9,0,0,0
6,15,27,8,0,0,0
3,4,53,23,0,0,0
4,23,44,9,0,0,0
6,1,39,25,0,0,1
6,16,24,25,0,0,0
5,15,45,17,0,0,1
6,16,37,5,0,1,0
6,2,39,15,0,0,1
2,16,22,6,0,0,0
4,23,25,1,0,1,0
5,20,38,17,0,0,0
5,16,19,9,0,0,0
6,1,32,19,0,1,1
0,14,31,28,0,0,1
1,3,39,16,0,0,0
6,22,47,21,0,0,0
6,6,17,24,0,1,0
4,18,40,34,0,0,0
4,20,37,18,0,0,0
1,0,26,26,0,0,0
4,11,22,12,1,0,1
4,19,48,11,0,0,0
6,6,41,17,0,0,1
2,12,30,38,0,0,0
1,3,33,18,0,0,0
5,15,26,216,0,0,1
0,14,20,14,1,1,0
4,2,40,2,0,0,0
5,2,19,37,0,1,0
3,4,28,11,0,0,0
2,0,33,9,0,1,0
5,3,32,3,0,0,0
0,9,20,47,1,0,0
2,1,24,9,0,0,0
6,1,50,13,0,0,1
0,0,26,29,1,0,0
4,4,32,41,0,0,1
6,2,40,24,0,0,0
6,7,39,9,0,0,0
6,11,23,15,1,0,1
3,13,63,10,0,0,0
1,6,33,38,1,1,1
4,6,22,18,0,0,1
5,20,44,15,0,0,0
1,16,48,12,0,1,0
2,0,40,13,1,0,0
0,12,35,29,1,0,1
6,16,25,10,0,0,0
3,6,46,31,0,0,0
3,5,40,9,0,1,0
5,10,26,25,0,1,1
0,10,21,20,0,0,0
3,21,33,45,0,0,0
3,13,29,1,0,0,0
5,11,37,21,0,0,0
6,19,28,11,0,1,0
4,21,24,1,0,0,0
4,21,29,23,0,0,0
2,17,28,9,0,0,0
2,0,22,18,0,0,1
1,0,21,21,0,0,0
5,2,40,86,0,0,1
3,3,25,3,0,1,0
1,12,25,10,0,0,1
6,1,17,32,0,1,0
1,2,25,21,0,0,0
4,17,23,36,0,0,0
5,0,35,11,0,0,0
5,0,31,55,0,0,0
3,2,21,23,0,0,0
5,9,31,19,0,0,0
4,11,20,7,0,0,0
4,19,22,55,0,0,0
3,15,18,6,0,0,0
0,19,18,18,0,0,0
6,18,18,37,1,0,0
0,21,21,28,0,0,0
5,10,22,19,0,0,0
1,0,37,26,0,0,0
5,1,18,61,0,0,1
3,18,39,10,0,1,0
1,16,33,28,0,1,0
0,0,39,16,0,0,1
0,23,27,8,0,0,0
0,2,30,29,0,0,0
6,4,29,80,0,1,1
3,0,30,19,0,1,1
5,4,23,49,0,0,0
5,12,43,18,0,0,0
0,22,28,17,0,0,0
1,15,23,16,0,0,0
0,14,28,44,0,0,1
4,19,31,16,0,0,1
5,23,58,10,0,0,0
1,1,32,56,0,0,0
0,22,23,32,1,0,0
0,18,24,67,0,0,1
5,16,38,13,0,0,0
2,5,18,44,0,0,0
3,3,26,4,0,0,1
5,18,55,6,0,0,0
4,17,32,7,0,0,0
3,1,26,12,0,0,0
5,23,43,3,0,0,0
3,9,20,34,0,0,0
5,19,26,36,0,1,0
3,14,27,3,0,0,0
5,16,44,4,0,1,0
0,0,30,11,0,0,0
0,19,36,11,0,0,1
2,13,30,2,0,0,0
6,17,50,58,0,0,0
2,19,33,27,1,0,0
0,12,18,29,0,0,0
1,15,18,85,0,0,1
1,21,18,15,0,0,0
6,21,40,5,0,0,0
6,21,23,2,0,0,0
5,18,27,16,0,0,0
6,12,21,19,0,0,1
4,11,44,22,0,0,0
2,21,36,12,0,0,0
2,2,16,19,0,0,0
0,1,19,28,0,0,0
4,8,43,39,0,0,0
6,3,34,29,1,0,1
4,11,43,13,1,1,0
4,3,27,5,0,0,0
5,2,43,60,0,0,0
0,15,26,5,0,0,0
5,17,26,26,0,0,0
1,19,36,10,0,1,0
1,13,42,8,0,1,1
4,10,39,25,0,0,0
0,15,22,24,0,0,0
5,15,25,2,1,0,0
6,20,21,23,0,0,1
4,17,24,15,0,0,0
1,21,32,2,0,0,0
3,1,31,28,0,0,0
0,23,69,13,0,0,0
1,4,31,40,0,1,0
3,0,23,27,0,0,0
2,3,31,2,1,1,0
2,16,23,10,0,0,0
3,17,29,25,1,0,0
3,0,28,23,0,0,0
5,21,38,7,0,1,0
3,1,47,12,0,0,1
4,16,38,43,1,0,1
3,1,30,5,0,0,0
5,0,39,28,0,0,1
5,10,37,6,0,0,0
0,18,20,14,0,0,0
1,2,31,44,0,1,0
0,14,27,12,0,0,0
6,20,18,34,0,0,0
6,3,21,25,0,0,0
6,17,20,5,1,1,1
6,19,28,13,0,0,0
6,4,26,23,0,0,0
6,21,31,30,0,0,0
0,18,22,65,0,0,1
0,19,19,9,0,0,0
4,5,21,32,0,0,0
1,22,22,23,0,0,0
6,3,25,26,1,0,0
3,16,20,30,1,1,0
2,8,36,16,0,0,1
2,2,23,61,0,0,0
6,5,25,49,0,0,0
0,18,29,24,0,0,1
5,3,25,28,0,0,0
6,6,27,6,0,0,0
3,17,32,24,1,0,0
5,17,44,28,0,0,1
0,1,58,20,0,0,1
3,15,24,15,0,0,0
0,11,41,2,0,1,1
1,13,21,15,0,0,1
4,9,20,52,0,1,0
5,16,39,24,0,0,0
5,20,27,34,0,1,1
2,1,42,9,0,0,0
5,11,30,8,0,0,0
3,1,34,26,0,1,1
4,0,30,46,0,1,0
1,2,30,18,0,0,0
1,5,25,62,0,0,0
2,8,52,11,0,0,0
0,7,26,16,0,0,0
1,7,19,19,0,0,0
6,15,25,91,0,0,0
6,13,19,23,1,0,0
1,4,27,8,0,0,1
6,22,26,12,0,0,0
0,0,30,24,0,0,1
5,22,26,26,0,0,0
3,19,20,16,0,1,0
4,0,32,16,0,1,1
6,4,30,25,0,0,0
2,19,48,34,0,0,0
3,12,27,7,0,0,1
4,22,55,11,0,0,0
4,0,36,5,0,1,0
5,22,22,21,0,0,0
0,13,42,37,0,0,0
5,14,37,24,0,0,0
3,15,25,31,0,0,1
4,16,38,18,0,0,0
4,22,22,22,0,1,0
4,17,21,9,0,0,0
4,20,41,6,0,0,0
6,10,21,14,0,0,0
4,21,25,29,0,0,0
6,6,24,18,0,0,0
3,23,21,16,0,0,0
2,7,37,59,0,0,1
4,7,29,15,0,0,1
1,0,25,16,0,0,1
2,22,34,7,0,1,0
0,8,45,2,0,0,0
4,18,42,4,0,0,1
5,5,25,26,0,0,1
5,4,40,6,0,0,0
0,3,54,9,0,1,0
3,7,26,18,0,1,1
3,2,20,31,0,0,0
6,6,29,37,0,0,0
5,3,50,8,0,0,1
3,13,29,9,0,1,0
6,0,23,16,1,0,0
3,11,40,22,0,0,0
1,20,50,25,1,0,0
0,17,20,30,0,0,0
6,2,26,24,0,0,0
6,21,27,42,0,0,0
3,16,47,3,0,1,0
1,15,27,17,0,0,0
3,16,19,16,0,1,0
6,19,19,9,0,1,0
2,20,22,13,0,0,0
2,18,24,6,0,0,0
2,2,17,10,0,0,0
6,17,21,9,0,0,0
1,16,30,37,0,0,1
3,1,38,17,1,0,0
0,3,45,30,0,0,1
6,8,26,24,0,0,0
4,18,25,17,0,0,1
1,11,18,6,0,1,0
4,8,25,70,0,0,0
4,5,20,24,0,0,0
5,16,43,10,0,0,0
5,16,26,33,0,0,0
2,15,38,4,0,0,1
4,11,18,5,0,0,0
5,12,25,36,0,0,0
3,3,53,8,0,0,0
3,2,57,19,1,0,1
5,19,28,2,0,0,1
0,23,27,31,0,1,0
5,19,29,13,0,0,0
1,20,41,23,0,0,0
1,3,39,27,0,0,0
6,22,21,8,0,0,0
6,3,23,37,0,0,0
6,18,44,18,0,0,0
1,4,23,28,0,0,0
6,23,20,19,0,0,0
4,3,28,14,0,0,0
5,17,35,8,0,0,0
3,20,26,13,0,0,0
5,12,48,15,0,0,1
5,18,24,28,0,0,1
2,17,28,32,0,1,0
4,23,31,41,0,1,0
0,21,25,17,0,0,0
4,5,29,25,0,0,0
4,18,20,17,0,0,0
4,4,28,60,0,0,0
0,13,27,17,0,0,1
5,2,23,15,0,0,1
4,11,36,6,0,0,0
4,2,35,10,0,0,0
4,17,29,17,0,0,0
3,3,34,34,0,0,0
0,14,41,7,0,0,0
0,17,24,20,0,0,0
5,18,24,79,1,0,0
6,21,37,11,0,1,0
4,15,20,10,0,1,0
6,18,18,27,0,0,0
4,3,43,30,0,1,0
4,23,43,29,0,0,0
6,1,32,41,0,0,1
5,21,18,11,0,0,0
0,7,22,75,0,0,0
6,3,18,22,0,0,0
5,0,37,38,0,0,0
3,10,53,44,0,0,0
6,11,30,31,1,1,0
3,5,32,30,0,0,0
6,14,21,5,1,0,0
0,21,56,20,0,0,0
0,7,27,29,0,0,0
5,12,28,3,0,1,0
4,1,36,1,0,0,0
1,17,25,14,0,1,0
4,19,19,52,0,0,0
3,7,23,20,0,0,0
5,3,34,39,0,0,0
1,11,38,32,0,0,0
1,6,21,59,0,0,0
6,1,63,40,0,0,1
5,10,29,25,0,1,0
2,21,21,44,0,0,0
6,0,41,30,0,0,0
6,23,26,7,0,0,0
5,22,21,20,0,0,0
4,15,23,19,0,1,1
2,21,32,15,0,1,1
3,21,61,8,0,0,1
1,8,37,7,0,0,0
3,18,33,6,0,0,0
3,23,20,32,0,0,0
6,23,34,6,0,1,0
6,4,44,39,0,0,0
5,12,23,33,0,0,0
4,19,24,69,0,0,0
0,17,27,6,0,0,0
1,0,52,13,0,0,0
2,19,22,11,0,0,0
1,19,25,5,0,0,0
3,12,44,14,0,0,0
1,0,20,28,0,1,0
5,14,32,17,0,0,0
2,3,66,7,1,0,0
6,19,30,8,0,0,0
6,11,19,32,0,0,0
6,3,24,22,0,0,0
2,19,21,17,1,0,1
5,22,53,31,0,0,1
4,0,32,38,0,1,0
5,2,20,24,0,0,0
1,22,27,12,0,0,0
1,3,21,20,0,0,0
0,21,19,12,0,0,0
0,13,60,13,0,1,0
0,18,32,29,0,0,0
0,22,26,20,0,0,0
4,19,19,19,0,1,0
3,23,29,27,0,1,0
3,3,19,7,0,0,0
6,4,17,10,0,1,0
1,3,34,9,0,0,0
1,18,19,12,0,0,0
3,18,17,14,0,0,0
0,20,27,22,0,0,0
1,21,22,7,0,1,0
5,23,28,9,0,1,0
1,23,18,59,0,0,0
4,19,26,20,0,0,0
2,19,47,2,0,0,0
5,12,30,56,0,1,0
2,1,37,22,0,0,1
0,16,25,23,0,1,1
1,3,55,16,0,0,0
4,18,56,27,0,0,0
2,3,45,26,0,1,0
1,16,57,19,1,0,0
1,20,50,37,0,0,1
3,19,49,12,0,0,1
3,7,57,15,0,0,0
2,9,52,6,0,0,0
4,15,20,33,0,0,0
5,18,36,21,0,0,1
0,18,66,13,0,0,0
3,21,23,26,0,0,0
0,6,17,16,0,0,0
0,20,27,9,0,0,0
3,21,35,14,0,0,0
4,18,26,10,0,1,0
4,13,46,11,0,0,0
2,19,29,1,0,0,0
3,8,26,8,0,0,0
6,0,35,22,1,0,1
6,3,42,10,0,0,0
2,22,22,15,0,0,0
0,9,31,36,0,0,0
5,6,39,15,0,0,0
5,17,33,15,0,0,0
6,4,49,1,0,0,0
4,20,58,16,0,0,0
5,20,24,47,0,1,0
4,4,25,40,0,1,0
2,0,20,23,0,0,0
6,15,25,10,0,0,1
4,6,19,39,0,1,0
0,16,58,7,0,0,0
6,12,43,16,0,1,0
5,17,23,7,0,0,0
4,6,52,24,0,0,0
1,16,27,44,0,1,0
2,4,33,61,0,0,0
6,16,26,13,0,0,0
3,13,39,10,0,1,0
6,18,24,12,0,0,0
4,3,37,27,0,0,0
0,19,27,6,0,0,0
4,19,43,14,0,0,0
3,7,34,9,1,0,0
6,23,20,7,0,1,0
1,22,19,43,0,0,0
5,6,29,47,0,0,1
4,21,18,7,0,0,0
5,0,54,30,0,0,0
5,19,28,13,1,0,1
3,21,32,29,0,0,0
1,17,20,70,0,0,0
4,11,29,15,0,0,0
5,17,31,10,0,1,0
6,0,22,38,0,0,0
3,19,20,10,0,0,0
1,12,23,43,0,0,0
0,9,43,7,0,1,0
2,20,24,30,0,0,0
1,15,29,7,0,1,0
0,17,34,17,1,0,0
6,4,21,36,0,0,0
2,5,42,20,0,0,0
3,21,64,5,0,0,0
4,0,23,15,0,0,0
1,7,56,22,0,0,0
2,20,40,16,1,0,1
4,22,40,18,0,0,0
3,7,41,10,0,1,0
6,14,25,1,0,1,0
1,4,23,26,0,0,1
4,12,46,15,0,0,0
2,11,36,9,0,1,0
3,17,48,11,0,0,0
5,23,30,22,0,0,0
0,15,28,2,0,0,0
5,20,23,26,0,0,0
5,15,30,20,0,0,0
1,21,49,31,0,0,0
5,23,20,14,0,0,0
3,23,43,18,0,0,0
2,5,20,7,0,0,0
2,3,24,2,0,0,0
3,20,45,28,0,0,0
1,12,50,22,0,0,0
0,19,20,6,0,0,0
5,21,19,14,1,0,1
0,3,48,18,0,0,1
3,13,26,30,1,0,1
4,0,29,9,0,0,0
0,0,30,10,0,0,0
0,15,38,13,0,0,1
0,22,42,4,0,0,0
2,16,24,29,0,0,0
2,2,36,45,0,1,1
2,14,36,8,0,0,0
3,19,59,30,0,1,0
1,22,29,16,1,0,0
0,19,28,15,0,0,1
2,9,22,12,0,0,0
0,17,21,29,0,0,0
0,0,35,5,1,0,0
3,15,23,44,0,1,0
1,13,49,25,0,0,0
0,23,27,38,0,0,0
2,2,40,33,0,0,0
5,18,41,27,0,0,0
6,1,35,30,0,0,0
5,22,21,9,0,0,0
6,19,28,15,0,0,0
5,21,26,23,0,1,0
5,20,19,26,0,0,0
2,1,45,33,0,0,0
4,17,40,21,0,0,0
5,17,23,34,0,0,0
4,2,18,27,0,0,0
0,21,17,40,0,1,0
3,1,55,25,0,0,0
3,12,31,30,0,1,0
3,18,33,8,0,0,0
2,18,23,45,1,1,1
6,18,29,19,0,0,0
2,16,44,14,1,1,1
6,16,32,21,1,0,1
3,18,24,31,0,0,0
2,15,46,6,0,0,0
0,14,29,38,0,1,0
6,1,26,22,0,0,0
3,20,32,9,1,0,1
2,0,24,20,0,1,0
2,18,28,28,0,0,0
5,23,28,10,0,1,0
4,13,28,6,0,0,1
0,7,26,17,0,0,0
3,3,25,45,0,0,0
0,12,28,5,0,0,0
5,11,26,33,0,0,0
0,4,25,16,0,1,0
1,16,23,24,0,0,1
6,1,37,11,1,0,1
1,13,56,20,1,1,1
5,6,29,18,0,1,0
5,15,47,17,0,0,0
5,22,39,2,0,0,0
2,5,24,14,1,0,0
0,4,29,10,0,0,0
0,22,38,12,0,1,0
2,15,22,13,0,0,0
3,20,22,13,0,0,0
5,3,18,16,0,0,0
4,21,37,8,0,0,1
0,19,35,7,1,0,0
3,3,45,22,0,0,0
2,13,57,16,0,0,0
1,3,28,27,0,0,0
6,13,20,5,0,0,0
5,15,22,27,0,1,0
1,17,30,39,0,0,0
6,17,21,15,0,0,0
5,13,28,28,0,0,0
2,20,20,13,0,0,0
4,16,37,10,0,0,0
0,19,50,10,0,0,0
2,19,28,9,0,0,0
4,20,34,18,0,0,0
0,18,19,11,0,1,0
0,0,45,5,0,0,0
6,1,49,17,0,0,0
6,19,33,2,0,0,0
4,9,23,18,1,0,1
5,22,19,20,0,0,0
4,6,20,16,0,0,1
4,14,24,9,1,0,0
5,12,21,6,0,0,0
4,3,36,39,0,0,0
3,21,35,6,0,0,0
2,8,21,16,0,0,0
0,5,17,22,0,0,0
2,21,20,13,0,0,0
3,20,52,18,0,0,0
1,8,28,6,0,0,1
0,17,22,11,1,0,0
4,4,20,19,0,0,0
0,10,25,33,0,0,1
6,1,23,15,0,0,0
3,7,32,3,0,1,0
4,14,35,3,0,1,0
6,12,28,33,1,0,1
0,9,19,21,0,1,1
3,21,28,6,0,0,0
5,21,43,17,0,0,0
1,3,22,8,0,0,0
0,14,34,41,0,0,0
1,11,27,26,0,0,0
4,1,24,12,0,0,0
6,21,23,4,0,0,0
4,17,32,20,0,0,0
6,14,31,26,1,0,0
4,22,36,15,0,0,0
3,2,22,45,0,0,0
4,18,30,24,1,0,0
2,16,20,12,0,1,0
1,20,24,23,0,0,1
4,13,29,15,0,0,0
3,5,29,30,0,0,0
0,0,28,18,0,0,1
2,2,33,6,1,0,0
5,23,26,5,0,0,0
5,3,39,40,1,1,0
0,5,19,15,0,0,0
1,18,31,42,0,0,1
5,0,57,16,0,0,0
1,4,18,26,0,0,0
0,0,21,39,0,1,1
2,22,61,13,0,1,1
6,5,34,18,1,0,0
4,16,26,29,1,0,0
3,17,36,23,0,0,0
0,4,24,43,0,0,0
5,21,18,25,0,1,0
1,10,49,14,0,0,1
3,11,50,1,0,0,0
5,5,34,22,0,0,0
4,17,28,8,0,0,0
0,11,24,47,0,0,1
4,21,30,8,0,0,0
1,18,31,15,0,0,0
5,17,20,2,1,0,1
2,20,23,12,0,0,0
4,2,20,5,0,1,0
0,8,26,34,0,0,0
0,2,25,6,1,0,0
5,6,33,3,0,0,0
5,7,19,23,0,1,0
2,13,43,4,0,0,0
5,18,35,10,0,0,1
0,14,49,24,0,0,0
2,13,29,21,0,0,0
3,6,19,21,0,1,0
3,17,26,18,1,0,0
0,11,24,13,0,0,0
3,12,49,31,0,0,0
5,4,25,1,0,0,0
6,16,21,22,0,1,0
2,3,22,13,0,0,0
0,20,22,19,0,1,1
1,14,27,24,0,0,0
2,1,23,11,0,1,0
1,23,24,17,0,0,1
3,21,21,11,0,0,0
5,5,28,17,0,0,0
4,23,41,3,0,0,0
3,4,29,61,0,0,0
2,15,35,32,0,0,0
6,15,29,1,0,0,0
6,6,34,8,0,0,0
1,11,48,11,0,0,0
6,1,20,25,0,0,0
1,1,24,45,1,0,0
1,20,38,7,0,0,0
2,17,18,7,0,0,0
5,17,27,6,0,0,0
5,13,22,11,1,0,0
6,3,26,19,0,0,0
3,10,23,16,0,0,0
2,14,33,12,1,0,0
3,22,27,53,0,0,0
5,7,43,35,0,0,0
1,10,32,6,0,0,0
0,2,27,13,0,0,0
3,12,20,16,0,0,0
4,15,39,4,0,0,1
0,4,44,2,0,1,1
4,18,53,29,1,0,0
1,13,47,11,0,0,0
4,23,40,45,0,0,0
2,16,29,12,0,0,0
3,23,31,30,0,0,0
3,23,25,11,0,0,1
5,2,17,61,0,0,0
3,19,53,19,0,0,0
1,2,28,9,0,0,0
0,11,59,1,0,0,0
1,19,63,2,0,0,0
6,1,23,12,1,0,0
4,5,51,25,0,0,0
5,18,26,14,0,0,0
2,3,35,2,0,0,0
1,3,25,86,1,1,0
3,23,33,33,0,0,0
0,20,30,18,1,0,0
5,20,41,6,0,0,0
5,1,22,3,0,1,0
2,20,45,9,0,0,0
3,16,40,16,0,0,0
4,18,27,32,0,0,0
2,6,22,54,0,0,0
1,4,38,3,0,0,0
3,1,18,18,0,1,0
4,0,22,31,0,0,0
3,7,26,9,0,0,0
1,19,34,57,1,0,0
1,4,39,10,0,0,0
4,16,37,12,0,1,0
5,17,60,1,0,0,0
2,15,18,17,0,0,0
1,4,31,78,0,0,1
5,3,26,15,0,0,0
5,19,21,24,0,0,0
1,18,21,12,0,0,0
2,6,50,15,0,1,0
5,11,27,15,0,0,0
0,14,18,14,0,0,0
3,4,26,6,0,0,0
0,4,25,29,0,0,0
4,21,40,3,0,0,1
6,15,41,11,0,0,0
0,3,27,3,1,0,0
0,7,23,16,1,0,1
1,21,57,4,0,0,0
5,20,36,15,0,0,0
5,17,35,7,0,0,0
4,19,24,30,0,0,0
0,21,55,8,1,0,0
4,1,33,32,0,0,0
4,11,31,12,0,0,0
2,11,30,13,0,0,0
0,12,54,4,0,0,0
1,2,28,62,0,0,0
4,4,22,18,0,0,0
5,23,25,8,0,1,0
0,17,48,16,0,0,1
0,14,27,9,0,1,1
0,22,18,6,0,1,0
6,19,22,8,0,0,0
6,17,34,20,0,0,0
2,16,42,18,0,0,1
4,20,19,19,0,0,0
2,19,52,17,0,0,0
3,23,40,13,0,0,0
2,0,34,9,0,0,0
2,2,16,14,0,0,0
4,22,32,13,0,0,1
2,14,17,11,1,0,0
0,1,18,21,0,0,0
4,1,29,19,0,0,0
1,2,27,11,0,0,0
4,7,25,17,0,0,0
0,20,30,9,0,0,0
6,18,27,47,0,0,0
5,20,30,34,0,0,1
6,1,34,46,0,1,1
0,15,74,19,0,1,1
0,12,31,57,0,0,0
5,18,57,34,0,1,0
4,2,45,5,0,1,1
4,18,37,36,0,0,0
5,11,38,5,0,0,0
1,22,30,25,0,0,0
2,3,30,50,0,0,0
0,12,26,10,0,0,1
4,20,23,23,0,0,0
1,21,34,2,0,0,0
0,0,23,8,0,0,0
6,16,32,1,0,0,0
4,14,44,24,1,0,1
6,17,26,14,0,1,0
6,19,34,9,0,0,0
2,7,44,21,0,0,0
6,2,31,8,0,0,0
1,15,39,33,0,0,0
2,4,28,74,0,0,0
6,19,29,34,0,0,1
0,1,42,1,0,0,0
0,22,31,12,0,0,0
0,21,47,7,0,0,0
0,23,23,44,0,0,0
6,18,29,41,0,1,1
4,12,42,36,0,1,0
3,19,33,9,0,0,0
3,9,26,28,0,0,1
2,23,23,29,0,0,0
6,15,33,13,1,0,0
4,23,21,32,0,0,0
4,22,23,42,0,0,0
5,3,45,15,1,0,1
6,17,27,38,0,0,0
6,4,34,7,0,0,0
5,15,35,2,1,0,0
5,16,29,77,0,0,0
5,17,30,10,0,0,0
5,10,27,10,0,1,1
3,8,26,23,0,1,0
0,20,24,15,0,0,0
1,21,27,11,0,0,1
2,11,23,9,0,0,0
2,15,18,3,0,0,0
6,20,32,29,0,0,1
6,19,46,11,1,0,0
2,2,22,28,0,0,1
5,22,38,16,0,0,0
3,19,28,78,0,0,0
1,16,22,13,0,0,0
1,5,37,27,0,0,0
1,14,29,59,1,0,1
2,11,33,23,1,0,0
3,16,31,16,0,0,0
1,17,29,7,0,0,0
3,11,42,41,0,0,0
2,19,26,76,0,0,0
0,0,53,11,0,0,0
0,7,23,40,0,0,0
0,18,24,7,0,1,1
5,14,50,16,0,0,0
5,17,41,1,0,0,0
3,1,24,20,0,0,0
1,15,45,21,0,0,0
3,22,19,36,0,0,1
2,17,18,19,0,0,0
1,14,47,9,0,0,0
1,15,22,30,0,1,0
5,20,38,30,0,0,0
0,3,18,10,0,0,0
0,16,34,25,0,0,0
3,21,30,41,0,1,0
3,23,54,6,0,0,0
0,6,20,4,0,0,0
0,4,26,23,0,0,0
0,21,22,18,0,0,1
0,4,30,17,0,0,0
0,14,22,10,0,0,0
3,16,24,5,0,1,0
1,4,26,13,0,1,0
5,21,19,13,0,0,0
1,3,22,36,0,0,1
5,13,35,13,0,0,0
2,14,35,16,0,0,0
4,17,28,9,0,0,0
3,4,24,21,0,0,0
4,5,30,41,0,1,0
4,20,21,22,1,0,0
3,5,47,17,0,0,0
5,4,33,21,1,0,0
4,15,28,62,0,0,0
4,21,33,56,0,0,0
0,5,23,23,0,0,1
1,9,56,14,0,0,0
1,5,42,7,0,0,0
2,17,22,23,0,0,0
2,18,41,15,0,0,0
6,1,21,6,0,0,0
6,6,17,13,0,0,0
2,13,50,19,0,0,1
6,2,19,20,0,1,0
4,23,48,10,0,0,0
2,8,23,48,0,0,0
2,13,25,10,0,0,1
3,13,32,7,0,0,0
6,3,28,16,0,0,0
5,23,37,23,0,0,1
1,23,23,16,0,0,0
0,3,31,8,0,1,0
3,2,20,2,0,0,0
3,0,33,16,0,1,0
0,20,27,15,0,0,1
2,1,23,17,0,0,0
6,21,21,3,0,0,0
1,15,26,14,1,0,0
6,2,29,55,0,0,0
6,19,31,23,0,0,1
5,17,21,19,0,1,0
6,23,44,17,1,0,0
1,8,38,24,0,1,0
6,6,40,21,0,0,1
4,22,25,20,0,0,1
4,21,23,21,0,0,0
6,23,41,40,0,1,1
4,2,31,43,0,0,0
1,19,39,14,0,0,0
3,0,23,13,0,0,0
3,19,16,30,0,0,0
2,22,20,22,0,0,1
4,20,28,21,0,0,0
1,3,27,61,0,1,1
0,19,26,13,0,0,0
0,10,27,9,0,0,0
3,19,19,19,0,1,1
6,1,37,14,0,0,0
2,13,41,12,0,0,0
6,12,54,5,0,0,0
3,13,26,17,1,0,1
5,2,18,41,0,0,0
5,5,50,22,0,0,0
2,22,40,39,0,0,0
6,22,27,7,0,1,0
6,7,21,5,0,0,0
0,15,27,35,0,0,1
1,14,35,24,0,0,0
0,15,57,3,0,0,0
6,14,41,26,0,0,0
4,21,39,8,0,0,0
5,12,27,52,1,0,0
6,19,29,8,0,0,0
6,7,24,41,0,0,1
0,6,23,40,0,0,0
0,4,19,68,1,0,0
5,10,25,25,0,1,0
6,19,26,31,0,0,1
6,14,18,13,0,1,0
5,9,27,26,0,0,0
5,1,28,20,0,0,0
6,21,82,15,0,1,0
3,3,46,7,0,1,0
4,0,33,45,0,0,0
6,18,20,8,0,0,0
6,21,27,8,0,0,0
4,7,23,68,0,1,0
4,14,28,9,0,0,0
2,19,32,1,0,0,1
1,23,18,14,0,0,0
3,18,32,65,0,0,0
3,3,27,15,0,0,0
5,17,28,21,0,0,1
5,1,22,51,1,0,0
6,15,36,3,0,0,0
6,10,22,51,0,0,0
4,15,21,24,0,0,0
3,23,19,12,0,0,0
2,19,21,3,1,0,0
1,22,22,8,0,0,1
1,13,42,9,0,0,0
0,5,44,20,0,0,0
3,3,49,22,0,0,1
5,10,29,37,0,0,0
1,19,34,17,0,0,0
3,15,27,96,1,0,0
1,14,51,6,0,0,0
3,20,24,21,0,0,0
0,15,21,57,0,0,0
4,3,29,31,0,0,0
4,20,18,25,0,0,0
